retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,1,a6d3064f36381a789d31e8ad9da9624c,subject,0.9901680938788455,22093,3,1094024,2,0.000011
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,2,6718868bd0dc6d153cbaeec8e41480dd,isLocatedIn,0.9901680938788455,22093,3,3289399,2,9e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,3,d5fab84d7f1f089ec5d305d34a2da380,subject,0.9701871233745639,22093,3,477278,2,9e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,4,d9255a643aa4106cbfad9c890cd9c9e1,wasBornIn,0.6327307326355851,22093,3,1115796,2,9e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,5,7b879cbeede3c94cc8977f725723ce0f,subject,0.4779575007928957,22093,3,639619,2,8e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,6,6718868bd0dc6d153cbaeec8e41480dd,subject,0.41420869013637807,22093,3,3289399,2,9e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,7,46e178e2436876037c603dd916f0f1be,diedIn,0.3228671106882334,22093,3,354917,2,9e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,8,8c129d261ce6359dabeaca1f5b392d2e,subject,0.1652394544877894,22093,3,388470,2,8e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,9,e55c5fbe7bd369931ae1a9b1e139117a,subject,0.16301934665398032,22093,3,65435,2,5e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,10,74ca3153e0861b2f84924018b92f50d5,happenedIn,0.12686330478908975,22093,3,45590,2,4e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,11,065961ade51321a2f5c34652c9804527,livesIn,0.10434506818902632,22093,3,50643,2,3e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,12,f91f14592479bb968a38237b91b12e1a,isLeaderOf,0.024421186171899777,22093,3,27516,2,4e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,13,3bc74dd1086c7babef1287cf1263e592,subject,0.022201078338090707,22093,3,233413,2,5e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,14,dfdb941c7b0653f0d3657d093e99ac97,subject,0.021883920076117985,22093,3,38204,2,4e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,15,39abd04a2d412b94ec0bf060e05945e4,subject,0.009514747859181731,22093,3,53300,2,3e-6
exact_matching,binary_update,us_elections-yadl-depleted,col_to_embed,first,200,16,47b113eb748994355dd72b94a004149b,subject,0.003805899143672693,22093,3,42611,2,3e-6
